logFC	logCPM	F	PValue	FDR
ENSG00000187240.13|mRNA|DYNC2H1|ENSG00000187240.13|ENSG00000187240.13|0|14284	-1.05547602309396	1.57815262054269	13.4765558020392	0.00118573042887111	0.00433205233431746
ENSG00000275880.1|lncRNA|AL139385.1|ENSG00000275880.1|ENSG00000275880.1|0|3272	1.22552956664885	-1.19997711047347	13.4740360617266	0.00118675154013939	0.00433494284725981
ENSG00000224032.6|lncRNA|EPB41L4A-AS1|ENSG00000224032.6|ENSG00000224032.6|0|3344	0.776515127329509	4.11256069686914	13.4723962002442	0.00118741659962477	0.00433653191323638
ENSG00000005801.16|mRNA|ZNF195|ENSG00000005801.16|ENSG00000005801.16|0|5709	0.679098143643265	4.32804486360234	13.469054550948	0.00118877308995223	0.004340235468426
ENSG00000169946.13|mRNA|ZFPM2|ENSG00000169946.13|ENSG00000169946.13|0|7775	-1.1487104215392	1.68760686675493	13.4687639122124	0.00118889114995501	0.004340235468426
ENSG00000233276.3|mRNA|GPX1|ENSG00000233276.3|ENSG00000233276.3|0|1425	0.929577671543869	7.69170693610053	13.4627876572788	0.00119132159001074	0.00434755705251499
ENSG00000223803.1|pseudogene|RPS20P14|ENSG00000223803.1|ENSG00000223803.1|0|360	1.33348651672617	0.518053476796402	13.4626983961609	0.00119135793195907	0.00434755705251499
ENSG00000189077.10|mRNA|TMEM120A|ENSG00000189077.10|ENSG00000189077.10|0|1997	-1.01041450001383	6.0774985269965	13.4611338510233	0.00119199512004772	0.00434904044961093
ENSG00000256092.2|lncRNA|AC137767.1|ENSG00000256092.2|ENSG00000256092.2|0|2246	1.28420673052542	-0.0431322135939778	13.4602649692004	0.00119234914749495	0.00434949034995644
ENSG00000166035.10|mRNA|LIPC|ENSG00000166035.10|ENSG00000166035.10|0|5184	-2.12955436128104	0.563444009952843	13.4553152199344	0.00119436811714702	0.00435595520009466
ENSG00000170345.9|mRNA|FOS|ENSG00000170345.9|ENSG00000170345.9|0|3238	-1.59290157827275	8.10538064435015	13.4547876891814	0.00119458351286279	0.00435595520009466
ENSG00000103811.15|mRNA|CTSH|ENSG00000103811.15|ENSG00000103811.15|0|5892	0.79822590689621	6.7443018748434	13.4527828133984	0.00119540250829082	0.00435809864364699
ENSG00000102606.17|mRNA|ARHGEF7|ENSG00000102606.17|ENSG00000102606.17|0|11768	0.614558042129614	6.09070426157733	13.4508312421626	0.00119620031607411	0.00436016402912395
ENSG00000197763.14|mRNA|TXNRD3|ENSG00000197763.14|ENSG00000197763.14|0|3055	0.948110032534162	2.38873070595869	13.4500766379076	0.00119650895584647	0.0043604459376798
ENSG00000275234.1|lncRNA|AC010503.4|ENSG00000275234.1|ENSG00000275234.1|0|688	-1.12398932673935	4.24622256857326	13.4461177209087	0.00119812960937185	0.0043655081940236
ENSG00000146834.13|mRNA|MEPCE|ENSG00000146834.13|ENSG00000146834.13|0|3420	0.606099616821685	6.07415132491215	13.4445633235584	0.00119876658320831	0.0043667449367746
ENSG00000056277.15|mRNA|ZNF280C|ENSG00000056277.15|ENSG00000056277.15|0|4634	0.860543384370903	1.77175848337198	13.4441590654311	0.00119893230387998	0.0043667449367746
ENSG00000241468.7|mRNA|ATP5J2|ENSG00000241468.7|ENSG00000241468.7|0|2275	0.696400103771877	7.08951273347044	13.4426471502087	0.00119955231620693	0.00436815921675355
ENSG00000166927.12|mRNA|MS4A7|ENSG00000166927.12|ENSG00000166927.12|0|4348	-1.19297284419338	4.26488449492561	13.4406759882079	0.00120036118276903	0.00437026052869094
ENSG00000109534.16|mRNA|GAR1|ENSG00000109534.16|ENSG00000109534.16|0|2046	0.724336752976973	4.51023162323245	13.4387161740731	0.00120116598165111	0.0043723462224535
ENSG00000233901.5|lncRNA|LINC01503|ENSG00000233901.5|ENSG00000233901.5|0|1594	1.12859954336832	0.0621305388017787	13.4302892377727	0.00120463321034476	0.00438412071069873
ENSG00000160602.13|mRNA|NEK8|ENSG00000160602.13|ENSG00000160602.13|0|4420	0.952178699395281	2.74640478400827	13.4284717293678	0.00120538244483154	0.00438550390040111
ENSG00000232187.1|pseudogene|FTH1P7|ENSG00000232187.1|ENSG00000232187.1|0|552	-0.998153999683879	0.964679435051931	13.4282387375959	0.00120547852810728	0.00438550390040111
ENSG00000103043.14|mRNA|VAC14|ENSG00000103043.14|ENSG00000103043.14|0|8276	0.603845788879264	5.83861110089486	13.4243131772878	0.0012070986413541	0.00439055056662311
ENSG00000115145.9|mRNA|STAM2|ENSG00000115145.9|ENSG00000115145.9|0|7005	-0.711156961698055	5.10256915531951	13.4226374477727	0.0012077909517107	0.00439222126189237
ENSG00000089154.10|mRNA|GCN1|ENSG00000089154.10|ENSG00000089154.10|0|9654	0.763070575641526	7.26351355624027	13.4214380888055	0.00120828671999862	0.0043931767107838
ENSG00000214900.9|lncRNA|LINC01588|ENSG00000214900.9|ENSG00000214900.9|0|14763	-1.361281893383	1.62702797109601	13.4176638544013	0.00120984828816549	0.00439800615667099
ENSG00000135114.12|mRNA|OASL|ENSG00000135114.12|ENSG00000135114.12|0|3517	-1.583131002185	4.72025776000201	13.4167714483867	0.001210217837313	0.00439850138211386
ENSG00000100321.14|mRNA|SYNGR1|ENSG00000100321.14|ENSG00000100321.14|0|6953	-1.71003349276932	3.04752508114655	13.4148374317069	0.00121101914387143	0.00440056532387512
ENSG00000101577.9|mRNA|LPIN2|ENSG00000101577.9|ENSG00000101577.9|0|6800	-0.70441456554621	5.90053070528897	13.412444318538	0.00121201146436834	0.00440332243713083
ENSG00000130748.6|mRNA|TMEM160|ENSG00000130748.6|ENSG00000130748.6|0|663	1.47237806194345	3.36065518298857	13.4105865095813	0.00121278242795143	0.0044052744377149
ENSG00000143157.11|mRNA|POGK|ENSG00000143157.11|ENSG00000143157.11|0|8448	0.596136309264015	5.92517610736457	13.4090729164013	0.00121341094185172	0.00440670835596005
ENSG00000197894.10|mRNA|ADH5|ENSG00000197894.10|ENSG00000197894.10|0|4866	-0.704407960560274	7.42988832125374	13.4078090002325	0.00121393605010425	0.00440776625896865
ENSG00000163590.13|mRNA|PPM1L|ENSG00000163590.13|ENSG00000163590.13|0|12447	-1.09236081368132	3.96412095529274	13.4048621339363	0.0012151613204538	0.00441133942952111
ENSG00000165152.8|mRNA|TMEM246|ENSG00000165152.8|ENSG00000165152.8|0|5568	-1.01875798116478	5.47037643219459	13.4040380747938	0.00121550419493273	0.00441133942952111
ENSG00000169442.8|mRNA|CD52|ENSG00000169442.8|ENSG00000169442.8|0|935	-1.44298934041152	4.14351574904286	13.4033555567993	0.0012157882567539	0.00441133942952111
ENSG00000261448.1|lncRNA|AC109446.3|ENSG00000261448.1|ENSG00000261448.1|0|641	1.4206157417442	0.50100391342866	13.4031925139045	0.00121585612538679	0.00441133942952111
ENSG00000084234.16|mRNA|APLP2|ENSG00000084234.16|ENSG00000084234.16|0|7451	-0.612044627362728	9.26402060040142	13.4026103037001	0.00121609851130231	0.00441136985473758
ENSG00000234645.3|pseudogene|YWHAEP5|ENSG00000234645.3|ENSG00000234645.3|0|765	2.00951996554241	-0.912091840222664	13.3976185090219	0.00121817885789016	0.00441806614639196
ENSG00000092853.13|mRNA|CLSPN|ENSG00000092853.13|ENSG00000092853.13|0|5411	1.07448230691973	2.38487904581657	13.3871011052732	0.00122257471739178	0.0044331561016099
ENSG00000203880.11|mRNA|PCMTD2|ENSG00000203880.11|ENSG00000203880.11|0|5997	1.22741081089134	5.79417552046557	13.3827612703301	0.00122439362963797	0.00443889782806442
ENSG00000253883.1|pseudogene|IGHV3-19|ENSG00000253883.1|ENSG00000253883.1|0|291	-2.36388562109272	0.295016852021383	13.3812704973311	0.00122501912255945	0.00444031157440701
ENSG00000196204.11|pseudogene|RNF216P1|ENSG00000196204.11|ENSG00000196204.11|0|5510	0.635230768422835	3.61958022273245	13.3768557414811	0.00122687349141597	0.00444564700642199
ENSG00000164032.11|mRNA|H2AFZ|ENSG00000164032.11|ENSG00000164032.11|0|2303	0.739317360912687	7.67457431666792	13.376643473072	0.00122696272938752	0.00444564700642199
ENSG00000231074.8|lncRNA|HCG18|ENSG00000231074.8|ENSG00000231074.8|0|13918	0.54270638864814	4.33002905638956	13.3757446816084	0.00122734066107177	0.00444616182600403
ENSG00000144233.9|mRNA|AMMECR1L|ENSG00000144233.9|ENSG00000144233.9|0|4761	0.526247056214185	5.08232203383623	13.3694194436964	0.00123000394083431	0.00445495375458375
ENSG00000133624.13|pseudogene|ZNF767P|ENSG00000133624.13|ENSG00000133624.13|0|4012	1.05849867743196	2.89087878061471	13.3590028501025	0.00123440363901172	0.0044700302348538
ENSG00000143641.9|mRNA|GALNT2|ENSG00000143641.9|ENSG00000143641.9|0|7743	0.478019292637439	6.68576735566815	13.3581077196161	0.00123478251782608	0.00447054350414006
ENSG00000183889.12|mRNA|AC138969.1|ENSG00000183889.12|ENSG00000183889.12|0|7897	1.3432375465654	-1.34412577988001	13.3561495188603	0.00123561180043178	0.0044726869550192
ENSG00000278730.1|lncRNA|AC005332.9|ENSG00000278730.1|ENSG00000278730.1|0|2921	-0.681094533502276	4.28824354978659	13.3521866083043	0.00123729191844586	0.00447790885900199
ENSG00000127334.10|mRNA|DYRK2|ENSG00000127334.10|ENSG00000127334.10|0|9494	-1.01640487678014	6.54850822854678	13.3484272383084	0.00123888804326934	0.0044824226561689
ENSG00000179611.3|pseudogene|DGKZP1|ENSG00000179611.3|ENSG00000179611.3|0|2776	1.65766860526802	1.0954702839391	13.3481292310608	0.00123901466482581	0.0044824226561689
ENSG00000092020.10|mRNA|PPP2R3C|ENSG00000092020.10|ENSG00000092020.10|0|3863	-0.845361944992952	4.28079879736181	13.341202136356	0.00124196192265707	0.00449222297888164
ENSG00000132600.16|mRNA|PRMT7|ENSG00000132600.16|ENSG00000132600.16|0|9458	1.03044009404169	5.33991996861576	13.3380996444169	0.00124328440903202	0.0044961438095284
ENSG00000089505.17|mRNA|CMTM1|ENSG00000089505.17|ENSG00000089505.17|0|1465	1.03690911446715	0.135058215287286	13.3372036950643	0.00124366660701202	0.00449666338231503
ENSG00000231407.5|lncRNA|AL354732.1|ENSG00000231407.5|ENSG00000231407.5|0|3185	-1.26322657133096	-0.654940601145452	13.3320644092136	0.00124586141973551	0.00450373527993363
ENSG00000225177.5|lncRNA|AL590617.2|ENSG00000225177.5|ENSG00000225177.5|0|1220	1.2508444291795	0.346602344795337	13.3307028996067	0.00124644358040693	0.00450497591599529
ENSG00000106351.12|mRNA|AGFG2|ENSG00000106351.12|ENSG00000106351.12|0|5478	-0.839402737192714	5.9447664203699	13.3268572603648	0.00124808951781647	0.00451006010923445
ENSG00000150681.9|mRNA|RGS18|ENSG00000150681.9|ENSG00000150681.9|0|2806	-1.42582783394258	1.04938895465075	13.3230473719512	0.00124972248846755	0.00451428532060583
ENSG00000159352.15|mRNA|PSMD4|ENSG00000159352.15|ENSG00000159352.15|0|3027	0.680591197589369	7.13676597580239	13.3230119113536	0.00124973769829418	0.00451428532060583
ENSG00000080644.15|mRNA|CHRNA3|ENSG00000080644.15|ENSG00000080644.15|0|4765	-1.84883332839113	2.60213741736061	13.3209085940643	0.00125064021787229	0.00451621282719928
ENSG00000152056.16|mRNA|AP1S3|ENSG00000152056.16|ENSG00000152056.16|0|4284	0.967608788393003	2.42393954919342	13.320651850571	0.0012507504334186	0.00451621282719928
ENSG00000175662.17|mRNA|TOM1L2|ENSG00000175662.17|ENSG00000175662.17|0|7863	-0.848406982793289	6.21816035532418	13.317625227559	0.00125205050813859	0.00452004139782243
ENSG00000148730.6|mRNA|EIF4EBP2|ENSG00000148730.6|ENSG00000148730.6|0|7257	-0.796411246009448	7.94162610855098	13.3169252188357	0.00125235140382411	0.0045202620457385
ENSG00000065243.19|mRNA|PKN2|ENSG00000065243.19|ENSG00000065243.19|0|6897	-0.895802573400684	5.60004805481627	13.3118188759303	0.00125454872722642	0.00452732630277037
ENSG00000182871.14|mRNA|COL18A1|ENSG00000182871.14|ENSG00000182871.14|0|8525	0.961306475925262	6.66446861152776	13.3072462977119	0.0012565199289826	0.00453357200022584
ENSG00000105193.8|mRNA|RPS16|ENSG00000105193.8|ENSG00000105193.8|0|2603	1.01410032771005	10.1459730086896	13.3041139112362	0.00125787222255572	0.00453753076976764
ENSG00000052344.15|mRNA|PRSS8|ENSG00000052344.15|ENSG00000052344.15|0|3010	-0.912730142624075	8.52599214061313	13.3035900809674	0.00125809852183192	0.00453753076976764
ENSG00000253304.1|mRNA|TMEM200B|ENSG00000253304.1|ENSG00000253304.1|0|2639	-1.61826247600266	2.23179438745683	13.2936915424689	0.00126238312413284	0.00455211297937114
ENSG00000169071.14|mRNA|ROR2|ENSG00000169071.14|ENSG00000169071.14|0|5818	-1.30938368004335	3.63350660218886	13.2906605672104	0.001263698264263	0.00455598387414155
ENSG00000137077.7|mRNA|CCL21|ENSG00000137077.7|ENSG00000137077.7|0|924	-1.67574057578778	5.2356530334047	13.2898697113899	0.00126404166203361	0.00455635055691349
ENSG00000141424.12|mRNA|SLC39A6|ENSG00000141424.12|ENSG00000141424.12|0|3682	0.673510914617339	4.82073958424125	13.288157300438	0.00126478555691591	0.0045576542249304
ENSG00000150556.16|mRNA|LYPD6B|ENSG00000150556.16|ENSG00000150556.16|0|3771	1.82357147874282	1.72669435702863	13.2879242123399	0.00126488685045809	0.0045576542249304
ENSG00000198406.7|pseudogene|BZW1P2|ENSG00000198406.7|ENSG00000198406.7|0|826	1.73126230394692	-0.181992883234271	13.2831627421423	0.00126695798675371	0.00456424459512344
ENSG00000006634.7|mRNA|DBF4|ENSG00000006634.7|ENSG00000006634.7|0|4583	0.988152676691004	3.84559455810152	13.2803527215804	0.00126818201779195	0.00456778131437024
ENSG00000170417.15|mRNA|TMEM182|ENSG00000170417.15|ENSG00000170417.15|0|6071	0.941204552489271	2.3507083056083	13.2780647524235	0.00126917959717634	0.00457050119693761
ENSG00000247498.9|lncRNA|GPRC5D-AS1|ENSG00000247498.9|ENSG00000247498.9|0|3416	0.705619425719951	1.98272341060434	13.2663238829981	0.00127431220859747	0.00458810805127567
ENSG00000005102.12|mRNA|MEOX1|ENSG00000005102.12|ENSG00000005102.12|0|2707	-1.23519873475053	1.86810991386226	13.263026587455	0.00127575770977492	0.00459243542957358
ENSG00000160801.13|mRNA|PTH1R|ENSG00000160801.13|ENSG00000160801.13|0|2758	-1.54939254903539	0.46353907050361	13.2534484605729	0.00127996680304891	0.0046067075546159
ENSG00000245614.3|lncRNA|DDX11-AS1|ENSG00000245614.3|ENSG00000245614.3|0|2581	1.54640020791584	-0.615151336419147	13.2486178577118	0.0012820953401975	0.0046134875650703
ENSG00000108588.13|mRNA|CCDC47|ENSG00000108588.13|ENSG00000108588.13|0|4537	-0.570723631240174	7.12599607496635	13.2471779327681	0.00128273056855255	0.00461489249586884
ENSG00000164649.19|mRNA|CDCA7L|ENSG00000164649.19|ENSG00000164649.19|0|4074	0.888157462858621	4.92330093169856	13.2462959067813	0.00128311984697172	0.00461541220284504
ENSG00000167311.13|mRNA|ART5|ENSG00000167311.13|ENSG00000167311.13|0|1691	2.02214189236123	-1.16640710517331	13.2416464125273	0.00128517400963384	0.00462191919679839
ENSG00000183580.9|mRNA|FBXL7|ENSG00000183580.9|ENSG00000183580.9|0|4854	-1.04593633496057	3.06093477224518	13.2325344570324	0.00128921009963525	0.00463493079168373
ENSG00000099800.7|mRNA|TIMM13|ENSG00000099800.7|ENSG00000099800.7|0|1973	1.17470432489607	6.80978289921462	13.2323684932627	0.00128928374027103	0.00463493079168373
ENSG00000156858.11|mRNA|PRR14|ENSG00000156858.11|ENSG00000156858.11|0|3860	0.492690619067441	5.36272078245804	13.2243755406273	0.00129283576413383	0.0046468140753958
ENSG00000181035.13|mRNA|SLC25A42|ENSG00000181035.13|ENSG00000181035.13|0|4519	-0.894278345416228	3.40998308774956	13.2235892091731	0.00129318578096582	0.0046471861118505
ENSG00000203710.10|mRNA|CR1|ENSG00000203710.10|ENSG00000203710.10|0|11465	-1.40179460592152	1.71294526020653	13.2209866301411	0.00129434499380013	0.00465023492397188
ENSG00000197182.14|lncRNA|MIRLET7BHG|ENSG00000197182.14|ENSG00000197182.14|0|5728	1.22142963646626	0.817935927725	13.2205770583645	0.00129452752392343	0.00465023492397188
ENSG00000177674.15|mRNA|AGTRAP|ENSG00000177674.15|ENSG00000177674.15|0|2435	1.03124242199156	4.93630066796012	13.2199471022018	0.00129480832547911	0.00465035750655977
ENSG00000036530.8|mRNA|CYP46A1|ENSG00000036530.8|ENSG00000036530.8|0|9352	-1.28071758298799	-1.68805132627809	13.2153027113766	0.0012968806012047	0.00465691297026876
ENSG00000131591.17|mRNA|C1orf159|ENSG00000131591.17|ENSG00000131591.17|0|6322	0.795669018464919	3.83695605176914	13.2138934938349	0.00129751009262762	0.00465828609145227
ENSG00000082196.20|mRNA|C1QTNF3|ENSG00000082196.20|ENSG00000082196.20|0|3576	-1.33579847986436	2.92292467938842	13.2130528847456	0.00129788574757131	0.0046587475463089
ENSG00000138756.17|mRNA|BMP2K|ENSG00000138756.17|ENSG00000138756.17|0|9938	-0.673400909755579	3.63546645981814	13.2093115083047	0.00129955914734252	0.00466386618041141
ENSG00000117151.12|mRNA|CTBS|ENSG00000117151.12|ENSG00000117151.12|0|6939	-0.88227897381637	4.40384299267419	13.2032166936478	0.00130229020068157	0.00467277785748932
ENSG00000174562.13|mRNA|KLK15|ENSG00000174562.13|ENSG00000174562.13|0|2289	-1.76344535149001	1.20421395364974	13.2019093116553	0.00130287684543473	0.00467399320459287
ENSG00000242258.1|lncRNA|LINC00996|ENSG00000242258.1|ENSG00000242258.1|0|2171	-1.46747470526864	0.547700964954118	13.199291582268	0.00130405233097364	0.0046767180927042
ENSG00000102362.15|mRNA|SYTL4|ENSG00000102362.15|ENSG00000102362.15|0|7428	-0.886218783361271	4.12601252712249	13.1991130121035	0.00130413255958763	0.0046767180927042
ENSG00000148303.16|mRNA|RPL7A|ENSG00000148303.16|ENSG00000148303.16|0|2242	1.0122286923975	10.574576230427	13.1963452368869	0.0013053767628432	0.00467962744554413
ENSG00000119689.14|mRNA|DLST|ENSG00000119689.14|ENSG00000119689.14|0|4550	-0.587565030406946	7.09097130911435	13.1962039496606	0.00130544031063635	0.00467962744554413
ENSG00000110063.8|mRNA|DCPS|ENSG00000110063.8|ENSG00000110063.8|0|3352	0.755636951533014	4.23821489797187	13.1918500666636	0.00130740024145472	0.00468576223420234
ENSG00000226608.3|pseudogene|FTLP3|ENSG00000226608.3|ENSG00000226608.3|0|528	1.96204471684206	2.69474518753155	13.1912827717683	0.00130765584914948	0.00468578750582892
ENSG00000116521.10|mRNA|SCAMP3|ENSG00000116521.10|ENSG00000116521.10|0|2442	0.417144054473996	6.00986843747443	13.1893262230582	0.00130853783465028	0.00468761050304373
ENSG00000183255.11|mRNA|PTTG1IP|ENSG00000183255.11|ENSG00000183255.11|0|3537	-0.696158820768937	8.43946463880174	13.1890511256863	0.00130866189674937	0.00468761050304373
ENSG00000143624.13|mRNA|INTS3|ENSG00000143624.13|ENSG00000143624.13|0|10450	0.631648334649809	5.49740425728345	13.1884559626012	0.00130893034440266	0.00468768139298611
ENSG00000261505.1|lncRNA|AL031714.1|ENSG00000261505.1|ENSG00000261505.1|0|4489	1.70983332507033	2.13649189222852	13.1874733736749	0.00130937367132784	0.00468837843340408
ENSG00000184863.10|mRNA|RBM33|ENSG00000184863.10|ENSG00000184863.10|0|13132	0.669690341884514	5.73280081047291	13.1775488041483	0.00131386064391554	0.0047035512455556
ENSG00000125355.15|mRNA|TMEM255A|ENSG00000125355.15|ENSG00000125355.15|0|3858	-1.80835571829968	1.26966440171347	13.1756447242556	0.00131472340622912	0.00470574627951993
ENSG00000267698.1|lncRNA|AC002116.2|ENSG00000267698.1|ENSG00000267698.1|0|643	1.37843985099926	-0.883466398120876	13.1709607843132	0.00131684838522915	0.00471245743324602
ENSG00000089195.14|mRNA|TRMT6|ENSG00000089195.14|ENSG00000089195.14|0|3776	0.934148646667737	4.2869692369422	13.1692718082181	0.00131761554630569	0.00471430789124215
ENSG00000105397.13|mRNA|TYK2|ENSG00000105397.13|ENSG00000105397.13|0|6773	0.834103368468753	6.30263814184999	13.1670121453363	0.00131864268431053	0.00471708764414081
ENSG00000181195.10|mRNA|PENK|ENSG00000181195.10|ENSG00000181195.10|0|3455	-3.86073000152317	1.58810214538473	13.1633644542408	0.00132030259649527	0.00472143267374863
ENSG00000154217.14|mRNA|PITPNC1|ENSG00000154217.14|ENSG00000154217.14|0|7819	0.828016007069543	4.1449860526668	13.1632423194812	0.00132035821430102	0.00472143267374863
ENSG00000112249.13|mRNA|ASCC3|ENSG00000112249.13|ENSG00000112249.13|0|11731	0.492245889238409	5.35023564245606	13.1569098981675	0.00132324537590102	0.00473085943987976
ENSG00000276791.1|lncRNA|AC092117.1|ENSG00000276791.1|ENSG00000276791.1|0|3250	1.37281031636095	0.144061102427177	13.1550390980341	0.00132409965137806	0.00473301604622283
ENSG00000131725.13|mRNA|WDR44|ENSG00000131725.13|ENSG00000131725.13|0|4202	-0.791009452773537	3.88000318209803	13.153058203711	0.0013250048547697	0.00473535384305562
ENSG00000172543.7|mRNA|CTSW|ENSG00000172543.7|ENSG00000172543.7|0|1719	-1.69280180983893	2.11145128562835	13.1414456735362	0.00133032497595272	0.00475346596790384
